Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
197.939346,97.596077,751.124695,175.15387,87.032417,662.758972,197.529205,-441.863373,769.05011,208.89798,-404.659485,822.656921,187.976227,-163.635422,789.391785,221.432556,-163.181229,793.842651,246.061356,-155.971756,771.970886,182.845383,-183.135178,762.405457,175.045639,-206.207199,740.293457,202.1931,-217.103577,718.574402,182.426056,-153.307602,769.99054,172.610855,-169.861511,749.274902,189.584366,-193.126663,711.857056,183.059204,-137.301025,763.5401,174.670654,-155.090302,740.901855,186.977905,-173.540115,704.52771,177.997345,-132.20163,744.455139,176.797562,-140.740616,717.841187,187.250565,-150.646225,694.625977,275.797882,-144.710999,748.583862,259.435944,-173.645584,712.518005,257.38031,-150.685669,692.092834,261.2966,-115.441185,686.084473,160.485489,93.187462,786.393982,154.794571,126.398262,792.883484,151.40773,162.39888,796.201965,176.442581,97.872406,764.274719,150.47467,82.393578,759.480286,117.072426,103.529404,756.151489,176.264801,105.707108,752.126343,157.368942,81.642647,736.746887,122.255692,105.398537,723.146545,nan,nan,nan,151.937531,89.389893,714.200012,121.257057,117.311195,704.921448,nan,nan,nan,nan,nan,nan,132.976303,138.530487,689.763,141.205826,202.755524,785.892212,113.102234,170.048401,758.459412,125.273552,191.738449,733.426697,149.683395,221.234207,720.779175
198.044281,97.684723,751.148682,175.156525,87.105103,662.675293,197.471085,-441.858368,768.973511,208.843109,-404.658234,822.590759,187.928268,-163.654434,789.377991,221.362946,-163.163162,793.835022,246.01709,-155.95636,771.983765,182.664841,-183.224304,762.446472,175.025909,-206.244186,740.314697,202.189148,-217.085541,718.519592,182.413712,-153.307739,770.000061,172.567474,-169.864899,749.268127,189.564835,-193.110672,711.836731,183.057053,-137.314423,763.50769,174.660324,-155.047485,740.910767,186.938232,-173.527512,704.471497,177.982742,-132.221848,744.433472,176.762329,-140.7323,717.807007,187.234985,-150.636841,694.587708,275.75061,-144.697662,748.583008,259.389343,-173.585648,712.579773,257.352325,-150.643326,692.088928,261.29129,-115.453751,686.086243,160.853806,93.633278,789.547058,155.174606,126.667343,795.314636,151.590042,162.748978,798.158813,176.697342,97.504623,767.144409,150.903336,82.221901,762.763794,117.481056,103.237679,759.03949,176.856766,105.909973,754.882507,157.922531,81.201324,739.689148,122.729889,104.641472,725.708618,nan,nan,nan,152.399002,88.715225,717.051331,121.63028,116.281418,707.357361,nan,nan,nan,nan,nan,nan,133.243668,137.416428,691.920959,141.246384,202.86409,787.303711,113.259796,169.749329,760.219604,125.450371,191.223495,734.875732,149.336197,220.670578,722.161743
198.120178,97.720139,751.186646,175.161362,87.080177,662.736023,197.414978,-441.876038,768.911743,208.756516,-404.693054,822.562012,187.90097,-163.640244,789.34436,221.271851,-163.179443,793.848328,245.980881,-155.96434,771.988525,182.654022,-183.236069,762.451355,174.989151,-206.231735,740.268127,202.134567,-217.082245,718.499146,182.398788,-153.310272,769.988098,172.600906,-169.883896,749.233215,189.557846,-193.065765,711.819885,183.04361,-137.319122,763.498718,174.684418,-155.050171,740.868469,186.916351,-173.531509,704.477783,177.948242,-132.203918,744.42157,176.727081,-140.721863,717.783081,187.228867,-150.613373,694.574341,275.724762,-144.673798,748.602295,259.354797,-173.557007,712.543823,257.322479,-150.577438,692.099792,261.281982,-115.372833,686.126831,161.374069,94.112114,792.63385,155.639771,127.040703,797.700317,151.880676,163.066299,800.131287,177.313187,97.651711,770.00116,151.268631,81.951508,766.09552,117.814354,102.909904,761.935852,177.155396,106.268433,757.75,158.400711,80.719048,742.724182,123.228874,103.940941,728.298523,nan,nan,nan,152.805969,88.002785,719.898254,121.87558,115.58683,710.0271,nan,nan,nan,nan,nan,nan,133.102509,136.581284,693.94989,141.2043,202.896973,788.813599,113.449661,169.490067,762.007141,125.531082,190.692963,736.487122,149.564789,220.10498,723.477661
198.162811,97.803185,751.212341,175.179428,87.0765,662.743164,197.370972,-441.883911,768.860107,208.737396,-404.706909,822.499695,187.834824,-163.678894,789.298706,221.228836,-163.18959,793.854675,245.920853,-155.98584,772.047974,182.567734,-183.272614,762.462769,174.974899,-206.246872,740.231445,202.133804,-217.025558,718.476929,182.359009,-153.320343,769.972656,172.521088,-169.89502,749.228455,189.504929,-193.074036,711.821716,183.102722,-137.330872,763.555847,174.603378,-155.066437,740.869446,186.915573,-173.509689,704.484558,177.940216,-132.189163,744.393738,176.703278,-140.710724,717.808167,187.213348,-150.614334,694.573547,275.671936,-144.680588,748.666626,259.338898,-173.522781,712.596497,257.334106,-150.647522,692.138489,261.253143,-115.391296,686.150574,161.973465,94.669365,795.725647,156.233109,127.393288,800.084839,152.118271,163.45932,802.158875,177.843079,97.679871,772.870789,151.796173,81.898636,769.367798,118.184258,102.691689,764.671997,177.868088,105.764076,760.391479,159.001236,80.386719,745.649109,123.744446,103.274643,730.901428,nan,nan,nan,153.50058,87.387787,722.788025,122.217445,114.726814,712.551453,nan,nan,nan,nan,nan,nan,133.353104,135.505859,696.195068,141.273575,203.0242,790.255615,113.678383,169.190857,763.799377,125.644295,190.208359,738.032043,149.599426,219.62561,724.896057
198.235321,97.845718,751.221008,175.154037,87.038986,662.753845,197.334427,-441.88916,768.801758,208.691742,-404.737854,822.466858,187.742233,-163.706467,789.259399,221.167633,-163.169739,793.853027,245.907318,-155.944931,772.016235,182.564713,-183.281311,762.417419,174.95047,-206.245453,740.139282,202.16478,-217.015839,718.460632,182.333359,-153.322662,769.944397,172.531754,-169.909531,749.213806,189.593491,-193.06543,711.776245,183.093582,-137.326309,763.561462,174.582413,-155.069336,740.85675,186.917984,-173.516281,704.463684,177.899872,-132.184311,744.384827,176.749908,-140.693222,717.748291,187.22757,-150.577499,694.554504,275.658386,-144.676437,748.735779,259.356598,-173.525879,712.620178,257.334778,-150.540939,692.195618,261.275909,-115.286797,686.171326,162.527405,95.237694,798.828735,156.755005,127.892982,802.463501,152.387665,163.994049,804.101501,178.312469,97.670044,775.794678,152.387131,81.939728,772.682312,118.680084,102.518372,767.55249,178.227341,105.582474,763.233826,159.544235,79.983582,748.653076,124.261322,102.639633,733.487793,nan,nan,nan,153.927917,86.682426,725.670349,122.676781,113.886093,715.059937,nan,nan,nan,nan,nan,nan,133.756332,134.550201,698.432373,141.220505,203.19809,791.732605,113.880737,169.013199,765.596924,125.728737,189.624542,739.596191,149.812531,219.10202,726.130432
197.69696,97.354576,751.217407,175.149094,87.038437,662.775574,197.338928,-441.912537,768.765137,208.667206,-404.759186,822.414795,187.698288,-163.718216,789.236877,221.113998,-163.125061,793.874817,245.878372,-155.958786,772.085449,182.544968,-183.299759,762.377075,174.959259,-206.240555,740.107056,202.170395,-216.997498,718.41333,182.306778,-153.322525,769.922607,172.557526,-169.907852,749.133484,189.631531,-193.057663,711.768738,183.084824,-137.324081,763.545044,174.563446,-155.09404,740.831665,186.96048,-173.516342,704.440979,177.878265,-132.202499,744.390076,176.761887,-140.702667,717.743896,187.27977,-150.579315,694.561462,275.658813,-144.637573,748.798706,259.375793,-173.524216,712.676636,257.397339,-150.531403,692.226624,261.309204,-115.298424,686.26416,163.031769,95.927223,801.97229,157.187363,128.427689,804.844788,152.542206,164.509689,806.015686,178.912537,97.770897,778.768555,152.974319,82.070297,775.994873,119.213432,102.36866,770.358215,178.776306,105.53566,765.847534,160.183563,79.793213,751.641052,124.835915,102.008949,736.133301,nan,nan,nan,154.571381,86.030708,728.611877,123.226082,112.965828,717.522461,nan,nan,nan,nan,nan,nan,134.237518,133.552689,700.554626,141.237198,203.29361,793.049988,114.019676,168.781662,767.327026,125.885529,189.166382,741.026062,149.961136,218.553711,727.289307
197.643539,97.308754,751.22821,175.17749,87.025085,662.789062,197.352341,-441.921021,768.709839,208.657578,-404.791504,822.369568,187.692673,-163.759338,789.153931,221.084335,-163.140945,793.89563,245.87706,-155.935013,772.105225,182.469879,-183.28746,762.307922,174.953583,-206.255768,740.061829,202.242462,-216.972641,718.398682,182.317932,-153.343796,769.900085,172.581085,-169.893173,749.122437,189.68013,-193.034744,711.743774,183.088852,-137.319214,763.531494,174.583847,-155.085358,740.770508,187.005676,-173.511032,704.44458,177.858261,-132.207672,744.357788,176.770996,-140.710022,717.704529,187.316025,-150.53981,694.541748,275.662292,-144.632172,748.842529,259.434601,-173.494217,712.734192,257.421783,-150.566177,692.268433,261.398682,-115.275879,686.278809,163.513412,96.729355,805.02179,157.542252,128.986862,807.174072,152.563202,165.041412,808.012085,179.482529,98.017471,781.733093,153.588562,82.227463,779.221313,119.676582,102.284424,773.121033,179.224365,105.594681,768.587585,160.786652,79.480385,754.676514,125.442245,101.350258,738.667114,nan,nan,nan,155.255539,85.392532,731.569763,123.849937,112.099068,719.971436,nan,nan,nan,nan,nan,nan,134.813797,132.494781,702.723633,141.162888,203.597763,794.283081,114.16906,168.587631,768.860413,126.038811,188.716873,742.408569,150.168228,218.088928,728.368591
197.665176,97.284653,751.240234,175.154419,87.038887,662.766418,197.377136,-441.951385,768.661255,208.685165,-404.811859,822.328613,187.663101,-163.763107,789.155273,221.068085,-163.143402,793.876953,245.908478,-155.924332,772.11261,182.465851,-183.318481,762.358948,174.952698,-206.259384,740.02179,202.247131,-216.951721,718.381042,182.308609,-153.374588,769.867798,172.618591,-169.906799,749.107544,189.673782,-193.02623,711.746521,183.108734,-137.338943,763.514587,174.597351,-155.067551,740.787537,187.032593,-173.527786,704.435791,177.86676,-132.195618,744.351196,176.829224,-140.684296,717.686157,187.347733,-150.536774,694.554565,275.669006,-144.583878,748.919556,259.479309,-173.509613,712.756348,257.482269,-150.619934,692.3349,261.436127,-115.302002,686.324158,163.988205,97.607224,807.950073,157.798676,129.693634,809.455261,152.746658,165.865906,809.333252,180.043762,98.391296,784.752197,154.110535,82.429626,782.455505,120.14962,102.290443,775.689697,179.724442,105.708961,771.259705,161.473389,79.362442,757.696228,126.140266,100.870461,741.09082,nan,nan,nan,155.954102,84.876434,734.462463,124.592293,111.2556,722.349487,nan,nan,nan,nan,nan,nan,135.448227,131.33963,704.773193,141.027725,203.830185,795.417053,114.270111,168.470688,770.290283,126.213203,188.295761,743.636353,150.301544,217.580582,729.381836
197.615082,97.513,751.120239,175.151657,87.032661,662.790527,197.414566,-441.969208,768.600342,208.732376,-404.808563,822.282776,187.677414,-163.77507,789.120239,221.070297,-163.133759,793.871216,245.891647,-155.925644,772.124878,182.552872,-183.32222,762.336792,174.984604,-206.260056,739.983276,202.322403,-216.904709,718.354248,182.327026,-153.35881,769.847412,172.614914,-169.926132,749.087402,189.692581,-193.073776,711.735596,183.110046,-137.354889,763.499146,174.672424,-155.079895,740.769714,187.06485,-173.54451,704.437195,177.881149,-132.231049,744.367188,176.875305,-140.730103,717.670959,187.378998,-150.56189,694.563843,275.711578,-144.563293,748.913452,259.535278,-173.52948,712.782898,257.511902,-150.582153,692.338989,261.453186,-115.256516,686.3349,164.287094,98.471489,810.836731,157.986481,130.403641,811.653503,152.697845,166.551407,810.919922,180.493011,98.746597,787.672241,154.621796,82.797295,785.503906,120.642593,102.329041,778.157349,180.133499,105.80735,773.939758,162.224258,79.18824,760.635071,126.912643,100.457802,743.398926,nan,nan,nan,156.544296,84.327629,737.095032,125.37619,110.512535,724.481995,nan,nan,nan,nan,nan,nan,136.386765,130.417831,706.690674,140.795013,204.136002,796.460938,114.420906,168.396118,771.537048,126.476654,187.91333,744.702148,150.462479,217.098495,730.39447
197.6586,97.452805,751.217407,175.185715,87.030701,662.800537,197.48317,-442.004242,768.551025,208.774643,-404.837463,822.230164,187.701096,-163.745117,789.076721,221.092545,-163.139954,793.857971,245.913895,-155.938446,772.102234,182.554733,-183.320496,762.297119,175.026123,-206.249512,739.97644,202.311325,-216.943741,718.330078,182.324524,-153.388565,769.827576,172.629318,-169.921906,749.073303,189.70874,-193.061493,711.725525,183.130875,-137.377411,763.486389,174.681717,-155.139359,740.754822,187.100723,-173.526321,704.399048,177.954132,-132.206055,744.289673,176.890396,-140.767761,717.623596,187.444687,-150.586731,694.529968,275.734436,-144.59021,748.90448,259.559753,-173.54953,712.781921,257.581665,-150.656372,692.308655,261.485443,-115.333206,686.31781,164.514587,99.36834,813.564087,158.074631,131.161011,813.669495,152.514252,167.320221,812.376587,180.661713,99.12851,790.884155,154.834412,83.139725,788.769653,121.028145,102.394669,780.374329,180.594864,106.116798,776.357483,162.854309,79.250771,763.231995,127.605164,99.985413,745.440186,nan,nan,nan,157.643127,84.061653,739.589417,126.183525,109.829872,726.44397,nan,nan,nan,nan,nan,nan,137.295273,129.583359,708.509338,140.624603,204.473297,797.287964,114.523399,168.33493,772.595276,126.723099,187.548706,745.610413,150.759201,216.762894,731.182495
197.704285,97.54097,751.268372,175.15358,87.003281,662.807617,197.601578,-441.965759,768.512451,208.879471,-404.843231,822.196838,187.716888,-163.816498,789.073303,221.130676,-163.144577,793.838135,245.925293,-155.95192,772.087769,182.617401,-183.335312,762.269165,175.061447,-206.258728,739.955872,202.332367,-216.974777,718.3172,182.384598,-153.400467,769.800171,172.665833,-169.931717,749.047363,189.763245,-193.070236,711.68634,183.190659,-137.382263,763.430481,174.70697,-155.126968,740.7547,187.123795,-173.570801,704.418396,177.973434,-132.260986,744.306641,176.931946,-140.741959,717.613098,187.483292,-150.593292,694.495789,275.782593,-144.602966,748.8927,259.597412,-173.571472,712.780701,257.6073,-150.647568,692.271973,261.522064,-115.291634,686.278259,164.719482,100.27861,815.934998,158.090439,131.885666,815.52533,152.327347,167.972519,813.718994,181.402206,99.745895,792.7948,155.280991,83.674095,791.349304,121.425346,102.574669,782.268311,181.003082,106.289818,778.498291,163.473923,79.23243,765.632324,128.267212,99.724236,747.209656,nan,nan,nan,158.353592,83.68174,741.868286,126.947739,109.308006,728.193542,nan,nan,nan,nan,nan,nan,138.203873,128.952942,710.061218,140.372467,204.746185,798.004517,114.602066,168.278122,773.389526,127.067375,187.322418,746.308838,151.153793,216.49614,731.722229
197.768845,97.603195,751.380371,175.203583,87.006187,662.810181,197.610977,-442.034515,768.436829,208.970444,-404.825104,822.145325,187.754456,-163.805191,789.062195,221.156555,-163.164703,793.793518,246.011795,-155.969986,772.038391,182.655258,-183.34407,762.268677,175.104584,-206.252243,739.933594,202.415894,-216.948975,718.268066,182.431396,-153.428909,769.782227,172.707245,-169.938232,749.016724,189.798004,-193.092804,711.691467,183.259857,-137.389954,763.350281,174.707474,-155.179062,740.721985,187.145645,-173.590317,704.37915,178.051804,-132.235992,744.233948,176.955841,-140.803955,717.601257,187.486374,-150.641525,694.474243,275.835632,-144.640823,748.811646,259.622833,-173.581421,712.675171,257.647125,-150.669662,692.224731,261.673981,-115.30188,686.241516,165.155182,101.451546,817.760498,158.119598,132.69426,817.014954,152.13205,168.762863,814.804504,181.924347,100.626808,795.14447,155.680176,84.177589,793.60022,121.822182,102.77343,783.907837,181.393845,106.641838,780.480286,163.936844,79.243294,767.664124,128.894882,99.460854,748.7276,nan,nan,nan,158.951355,83.360794,743.783325,127.394867,108.950851,729.603638,nan,nan,nan,nan,nan,nan,138.968658,128.454575,711.312195,141.022522,205.582932,798.756531,114.72821,168.272079,774.044983,127.451469,187.132278,746.829041,151.515076,216.26416,732.241882
197.643265,97.248947,751.227173,175.202591,87.008621,662.798096,197.721909,-442.005066,768.344055,209.079666,-404.83551,822.049561,187.81279,-163.820312,789.016785,221.213898,-163.152237,793.740662,246.091293,-155.952011,771.91156,182.738693,-183.341202,762.21582,175.162216,-206.295197,739.908508,202.421936,-216.994095,718.176514,182.478409,-153.413254,769.743347,172.782562,-169.937805,748.979431,189.87735,-193.139465,711.631165,183.282272,-137.398331,763.350037,174.774994,-155.186432,740.683472,187.250885,-173.589859,704.278259,178.096939,-132.235474,744.207031,176.983459,-140.769974,717.536987,187.547134,-150.656799,694.437988,275.88324,-144.697098,748.71875,259.657684,-173.601486,712.608948,257.693665,-150.735275,692.160217,261.66214,-115.391769,686.146973,165.109512,102.108871,819.487,158.220627,133.456802,818.295044,151.943726,169.470459,815.604004,182.291428,101.250252,796.853027,156.124664,84.715912,795.488525,122.205742,103.017471,785.230652,181.629227,106.795334,782.0177,164.314926,79.379921,769.227295,129.474533,99.31987,749.898621,nan,nan,nan,159.452759,83.161011,745.353333,128.195923,108.640167,730.775635,nan,nan,nan,nan,nan,nan,139.605103,128.202271,712.28302,140.846512,205.932068,799.079102,114.834526,168.357376,774.472046,127.712845,187.017349,747.165588,151.700638,216.091507,732.516541
197.671722,97.26564,751.216553,175.203491,87.004532,662.792114,197.819412,-441.992432,768.287598,209.142807,-404.846588,821.974182,187.985352,-163.731064,788.942627,221.309601,-163.126038,793.667358,246.153519,-155.995117,771.88092,182.763641,-183.365784,762.157104,175.193771,-206.29335,739.872559,202.467361,-216.989059,718.14209,182.516663,-153.413391,769.697632,172.822678,-169.932831,748.943054,189.891068,-193.167404,711.632202,183.3694,-137.418533,763.234558,174.833603,-155.151733,740.646179,187.280838,-173.599472,704.250549,178.141953,-132.271133,744.146423,177.094345,-140.754791,717.461304,187.594788,-150.68988,694.382812,275.941711,-144.6978,748.643311,259.70874,-173.623688,712.515259,257.762665,-150.645172,692.059326,261.692352,-115.433578,686.076294,165.34079,103.049828,820.735657,158.293442,134.186234,819.161133,151.799835,170.190414,816.114441,182.728973,101.977554,798.180542,156.484985,85.319412,796.866699,122.52607,103.300217,786.13031,181.912613,107.102951,783.003174,164.743179,79.56604,770.299744,129.85849,99.266075,750.654053,172.156128,104.282333,759.671875,159.907745,83.117287,746.377747,128.709702,108.451111,731.56189,nan,nan,nan,nan,nan,nan,140.125885,128.053894,712.853333,140.609482,206.296417,799.132751,114.915695,168.464813,774.606812,127.878716,187.024597,747.233704,152.0065,216.095306,732.545288
197.67691,97.259003,751.22113,175.211639,87.010323,662.776733,197.877335,-442.039368,768.196655,209.244217,-404.864471,821.89093,188.062134,-163.733459,788.894531,221.419327,-163.185211,793.569153,246.178467,-155.982529,771.812256,182.970139,-183.283859,762.119019,175.244446,-206.294724,739.854858,202.492599,-217.03627,718.104004,182.586395,-153.434448,769.648193,172.797302,-169.987442,748.884766,189.91629,-193.200745,711.544434,183.41954,-137.39595,763.167358,174.900528,-155.200256,740.545166,187.314621,-173.619156,704.165222,178.145905,-132.302124,744.104919,177.110062,-140.80867,717.407776,187.614304,-150.726303,694.325928,275.988129,-144.757263,748.561951,259.740814,-173.619736,712.478882,257.754303,-150.643387,692.006897,261.731995,-115.525612,685.963318,165.568451,103.948479,821.447998,158.350937,134.960587,819.607849,151.643906,170.934189,816.236023,183.037064,102.681961,798.943909,156.785736,85.86132,797.817627,122.811287,103.592133,786.548828,182.028625,107.488525,783.670166,165.024933,79.77317,771.023621,130.248718,99.275192,751.023254,172.466965,104.262619,760.105957,160.318649,83.142136,746.957458,129.190338,108.333481,731.779053,nan,nan,nan,nan,nan,nan,140.555588,128.007355,712.93512,140.208008,206.552505,798.823486,114.936401,168.62265,774.444519,127.983902,187.052979,746.998047,152.124496,216.061691,732.366455
197.686935,97.24086,751.223694,175.229065,87.023651,662.781616,197.942917,-442.060181,768.084167,209.309372,-404.899597,821.80072,188.076981,-163.748001,788.863159,221.495422,-163.245987,793.527161,246.236542,-156.0242,771.708008,183.00647,-183.287811,762.045959,175.263687,-206.296921,739.811951,202.514603,-217.031357,718.049438,182.680725,-153.412491,769.543884,172.880432,-169.949493,748.842163,190.024078,-193.1772,711.488159,183.426193,-137.412003,763.096741,174.908508,-155.14798,740.448364,187.362534,-173.675964,704.134888,178.185684,-132.306351,744.039124,177.130295,-140.802353,717.352661,187.626541,-150.757736,694.260681,276.008942,-144.752975,748.488892,259.768311,-173.647644,712.442017,257.759827,-150.680374,691.962646,261.733643,-115.583969,685.873901,165.714584,104.909653,821.697205,158.312042,135.751297,819.648438,151.401474,171.772858,815.969238,183.153305,103.422096,799.246338,157.061615,86.582611,798.161682,123.003967,103.990982,786.519104,182.14476,107.976746,783.787964,165.294785,80.132324,771.244141,130.63829,99.460762,750.853577,172.72525,104.504601,760.250305,160.626266,83.298965,747.06842,129.568832,108.413635,731.653381,nan,nan,nan,nan,nan,nan,140.90477,128.155563,712.721375,139.915192,206.987747,798.187927,114.871361,168.874573,773.817566,128.085022,187.262161,746.370667,152.215103,216.383179,731.784119
197.738327,97.263855,751.19165,175.221497,87.034927,662.761047,197.972504,-442.110962,767.979187,209.407867,-404.941742,821.694519,188.149002,-163.773727,788.829468,221.551193,-163.266998,793.464844,246.286911,-156.039902,771.630554,183.016983,-183.308228,761.988342,175.323654,-206.31221,739.741516,202.527237,-217.079956,717.962524,182.69165,-153.444702,769.48822,172.904861,-169.98407,748.793152,189.9814,-193.227417,711.4328,183.402115,-137.432663,763.058105,174.961334,-155.228531,740.399231,187.412231,-173.641922,704.027832,178.192642,-132.327515,743.975281,177.141098,-140.86972,717.285828,187.699478,-150.726486,694.15564,276.046539,-144.761353,748.397827,259.802887,-173.618332,712.326477,257.811066,-150.821854,691.852417,261.827209,-115.528481,685.780457,165.722046,105.791145,821.354492,158.17424,136.546783,819.063049,151.036682,172.530624,815.20636,183.227875,104.175392,799.035461,157.180466,87.317787,797.873962,123.018539,104.393509,785.799805,182.156326,108.556351,783.389832,165.406998,80.574753,770.879028,130.87706,99.684319,750.181091,172.832092,104.846153,759.720825,160.839371,83.612747,746.594788,129.880219,108.595978,730.876892,nan,nan,nan,nan,nan,nan,141.186569,128.347351,711.843445,139.530945,207.472748,797.140747,114.756599,169.180481,772.713013,128.106918,187.560516,745.270813,152.242081,216.714264,730.868408
197.746063,97.247101,751.203247,175.209991,87.030396,662.756592,198.070236,-442.100922,767.897522,209.445007,-404.958252,821.597656,188.232056,-163.778519,788.764587,221.610199,-163.241867,793.404663,246.327026,-156.034622,771.564331,183.072784,-183.257248,761.855774,175.36795,-206.288132,739.641479,202.590363,-217.056778,717.915283,182.694229,-153.459625,769.450439,172.949997,-169.974014,748.72699,190.050064,-193.204544,711.333862,183.40799,-137.454819,762.984619,174.989059,-155.20105,740.38623,187.42453,-173.660187,703.988159,178.281448,-132.31311,743.875793,177.18779,-140.857376,717.212891,187.687454,-150.752304,694.099182,276.074432,-144.775574,748.308105,259.834442,-173.633804,712.238892,257.82251,-150.809448,691.762756,261.758698,-115.590698,685.714722,165.618881,106.675537,820.302979,157.741608,137.286728,817.993469,150.458252,173.196198,813.94696,183.073013,105.028992,798.171692,156.998322,88.021713,796.861572,122.91703,104.909653,784.453247,181.927292,109.244293,782.488708,165.445663,81.11882,769.851074,131.063828,100.12851,748.824158,172.825943,105.411522,758.671875,161.016983,84.074974,745.471375,130.117249,109.024399,729.44043,nan,nan,nan,nan,nan,nan,141.526474,128.875687,710.382935,139.007019,207.880249,795.71106,114.51947,169.625488,771.071594,128.118027,188.017975,743.672241,152.42337,217.125519,729.356323
197.741119,97.19429,751.179321,175.191559,87.040054,662.751343,198.125061,-442.088318,767.788208,209.470856,-404.976135,821.513794,188.255066,-163.818008,788.740845,221.642258,-163.254761,793.325439,246.370056,-156.066605,771.490417,183.07019,-183.321381,761.837891,175.37381,-206.29837,739.615662,202.574814,-217.093582,717.86261,182.744049,-153.428009,769.388245,173.032623,-169.961823,748.629211,190.082947,-193.203049,711.232483,183.517654,-137.454773,762.988525,174.980301,-155.250122,740.312622,187.414429,-173.682495,703.944641,178.31868,-132.296631,743.812805,177.199341,-140.872238,717.243835,187.69014,-150.748184,694.014404,276.108429,-144.768997,748.229553,259.853241,-173.621933,712.143555,257.809662,-150.77713,691.676331,261.720917,-115.615379,685.650391,164.842728,107.249565,818.901123,157.070938,137.893692,816.22168,149.752014,173.858078,812.116089,182.418213,105.560844,797.041016,156.771286,88.664474,794.798523,122.577682,105.517235,782.267212,181.555786,109.755852,780.930176,165.288589,81.80278,768.034241,131.134979,100.720573,746.655884,172.943512,105.834106,756.936035,161.044769,84.67112,743.609009,130.367447,109.697502,727.270325,nan,nan,nan,nan,nan,nan,141.80806,129.696014,708.313721,138.437027,208.45192,793.807312,114.287033,170.164047,768.805908,128.263931,188.483536,741.728149,152.510483,217.89711,727.80719
197.869736,97.699646,751.244507,175.162781,87.016396,662.744568,198.170242,-442.101166,767.68573,209.550766,-404.984802,821.390869,188.318069,-163.830017,788.711914,221.666763,-163.302689,793.27594,246.388184,-156.096848,771.448486,183.118164,-183.302902,761.744751,175.401855,-206.331085,739.559082,202.586365,-217.088745,717.778259,182.742004,-153.454239,769.296814,173.024567,-169.950058,748.573608,190.100647,-193.199036,711.196472,183.534637,-137.500443,762.927917,175.072678,-155.211441,740.221497,187.408936,-173.691422,703.884277,178.312195,-132.369217,743.775513,177.203842,-140.882126,717.168274,187.710083,-150.742249,693.957703,276.108429,-144.75531,748.124146,259.852539,-173.605774,712.058899,257.820648,-150.72261,691.5578,261.797211,-115.404037,685.596558,163.879532,107.73835,816.50116,156.127426,138.39415,813.83844,148.866119,174.375076,809.797791,181.827774,106.26281,794.572327,156.040253,89.364639,792.242432,122.034203,106.298027,779.353943,180.968933,110.40554,778.676819,164.983185,82.421516,765.513428,130.978699,101.481316,743.746887,172.67804,106.604408,754.561096,160.892654,85.372818,740.97168,130.584427,110.474258,724.247803,nan,nan,nan,nan,nan,nan,142.052765,130.835449,705.5401,137.775391,209.016174,791.424988,113.913338,170.866547,765.986267,128.366394,189.393539,739.168884,152.732193,218.723434,725.729919
